sample_id,lambda0_HM,lambda1_HM,lambda2_HM,lambda3_HM,gamma0_MH,gamma1_MH,gamma2_MH,gamma3_MH,delta0_HM,delta1_HM,delta2_HM,delta3_HM,eta0_MH,eta1_MH,eta2_MH,eta3_MH,p0_mortality,p1_mortality
707,0.01,0.012358203,0.737748449,0.639732938,0.072,0.475540473,0.052987235,0.41962592,0.01,0.758334185,0.5360524,0.45074351,0.072,0.537117657,0.251588285,0.340398746,0.05,0.133374722
708,0.01,0.736948515,0.060106934,0.395884564,0.072,0.390188987,0.449802914,0.331154592,0.01,0.718045018,0.744173243,0.050812186,0.072,0.228546466,0.013324724,0.187108661,0.05,0.150323101
709,0.01,0.719527995,0.668777915,0.100724784,0.072,0.052841253,0.334703848,0.302243008,0.01,0.210438337,0.710567937,0.732619463,0.072,0.228683297,0.505691852,0.218082972,0.05,0.206308713
710,0.01,0.375994352,0.096840694,0.733068019,0.072,0.257926865,0.417188639,0.208554727,0.01,0.014915894,0.079418983,0.392013389,0.072,0.391899755,0.190129665,0.395037445,0.05,0.195617965
711,0.01,0.556109367,0.389092265,0.722760059,0.072,0.277863622,0.25575063,0.113248305,0.01,0.243047519,0.033444249,0.500492882,0.072,0.141168303,0.172760185,0.437822648,0.05,0.091621931
712,0.01,0.191334755,0.133555622,0.612138138,0.072,0.073673155,0.257732136,0.287936306,0.01,0.543038031,0.500293951,0.640469332,0.072,0.025418814,0.168378332,0.159116179,0.05,0.040884734
713,0.01,0.228450821,0.244714598,0.412288725,0.072,0.376984144,0.216465092,0.408659091,0.01,0.265570617,0.229324105,0.427538564,0.072,0.013470893,0.045320222,0.237406701,0.05,0.264015559
714,0.01,0.569994306,0.06961999,0.66859123,0.072,0.415946838,0.347017627,0.465926402,0.01,0.31924678,0.17498583,0.404498477,0.072,0.311742117,0.305769379,0.320961914,0.05,0.265637377
715,0.01,0.712774042,0.691816459,0.633119281,0.072,0.535867165,0.055944956,0.150590013,0.01,0.391094197,0.66876225,0.399080912,0.072,0.424883732,0.078929226,0.143371046,0.05,0.204897307
716,0.01,0.130139867,0.277571188,0.209244344,0.072,0.198721442,0.40232806,0.208937199,0.01,0.438658025,0.078946183,0.635963978,0.072,0.210096739,0.368367402,0.412021294,0.05,0.058705058
717,0.01,0.698893238,0.486817159,0.338692862,0.072,0.103566384,0.535226933,0.42887874,0.01,0.164339405,0.266791512,0.639642664,0.072,0.395144913,0.434965478,0.250602226,0.05,0.200613354
718,0.01,0.305330041,0.166897704,0.499814858,0.072,0.55437591,0.176421352,0.261830728,0.01,0.532461083,0.427789963,0.666307959,0.072,0.432669857,0.033112812,0.567103261,0.05,0.210672687
719,0.01,0.68248362,0.514446193,0.676465251,0.072,0.06383353,0.197515091,0.497807096,0.01,0.159307617,0.061811258,0.622613963,0.072,0.474556136,0.09238646,0.485268518,0.05,0.192294983
720,0.01,0.41086532,0.655897652,0.331206907,0.072,0.110188567,0.16179632,0.286933162,0.01,0.419751326,0.636408853,0.625168652,0.072,0.330216204,0.443486155,0.108927324,0.05,0.014018068
721,0.01,0.69017072,0.05968805,0.194883859,0.072,0.394941163,0.232566429,0.497746335,0.01,0.235404038,0.009378364,0.237517956,0.072,0.328346628,0.213532997,0.303807725,0.05,0.245447473
722,0.01,0.720863193,0.210119511,0.365090974,0.072,0.311913801,0.539095876,0.567214637,0.01,0.185971727,0.574314098,0.298644539,0.072,0.004605456,0.005255433,0.261601492,0.05,0.136733776
723,0.01,0.01783006,0.542672659,0.232262677,0.072,0.318019282,0.170922034,0.094932291,0.01,0.321667253,0.183495958,0.422492772,0.072,0.112934605,0.288774595,0.089390996,0.05,0.187872919
724,0.01,0.595610771,0.087211445,0.369563906,0.072,0.040255126,0.339767629,0.150181641,0.01,0.416823321,0.408794197,0.730239933,0.072,0.31187927,0.331143136,0.228138975,0.05,0.265742289
725,0.01,0.613976868,0.225470179,0.666925573,0.072,0.245601133,0.470682938,0.467400423,0.01,0.149207448,0.553901494,0.229607946,0.072,0.168975837,0.168325708,0.412122765,0.05,0.064351292
726,0.01,0.00071561,0.565037114,0.135235948,0.072,0.059346001,0.134909156,0.215783497,0.01,0.375965999,0.035210332,0.766752933,0.072,0.406723814,0.183574229,0.181020042,0.05,0.125591914
727,0.01,0.49473341,0.115634723,0.149254553,0.072,0.488158843,0.145552797,0.215950759,0.01,0.688304762,0.523886785,0.269952385,0.072,0.388341342,0.011180066,0.417845031,0.05,0.136364491
728,0.01,0.642413896,0.754163745,0.731372954,0.072,0.516462545,0.290912535,0.204560721,0.01,0.367377907,0.545017843,0.698358244,0.072,0.11756822,0.521533714,0.463022372,0.05,0.274079684
729,0.01,0.695398901,0.22115049,0.08370517,0.072,0.063752929,0.165414845,0.348856355,0.01,0.635413058,0.710407743,0.492765174,0.072,0.003198586,0.105827929,0.056644484,0.05,0.101730853
730,0.01,0.396067285,0.034283771,0.275297601,0.072,0.101774055,0.367535854,0.263706706,0.01,0.391300941,0.337876513,0.755255571,0.072,0.121969551,0.2934653,0.418057865,0.05,0.155916436
731,0.01,0.7339265,0.298595001,0.366303887,0.072,0.050280675,0.345911495,0.163704398,0.01,0.126644141,0.430179721,0.420525108,0.072,0.043095092,0.396586378,0.354302604,0.05,0.052924839
732,0.01,0.370853541,0.569055104,0.418254235,0.072,0.224637795,0.183088244,0.346703716,0.01,0.741895872,0.530678424,0.059049264,0.072,0.261669065,0.505988107,0.053654658,0.05,0.276885199
733,0.01,0.749764821,0.06183684,0.737396523,0.072,0.206259311,0.479794807,0.237641736,0.01,0.348275539,0.501052042,0.611837161,0.072,0.019192238,0.336912605,0.106064341,0.05,0.096865865
734,0.01,0.274895246,0.370557669,0.263967765,0.072,0.060981115,0.082717123,0.018992776,0.01,0.371496777,0.754013679,0.091383427,0.072,0.537478232,0.41654934,0.36209932,0.05,0.180677771
735,0.01,0.653114842,0.084466693,0.398755916,0.072,0.395947767,0.333314013,0.473018512,0.01,0.05709465,0.545653821,0.421881907,0.072,0.215363371,0.19327619,0.352632935,0.05,0.249478705
736,0.01,0.391978982,0.6515313,0.317703542,0.072,0.058160055,0.034935258,0.029157923,0.01,0.300318612,0.266417823,0.567170249,0.072,0.421922613,0.028885054,0.125598013,0.05,0.076793318
737,0.01,0.432613467,0.114167027,0.105813563,0.072,0.536072089,0.456787251,0.102611984,0.01,0.321188568,0.280941379,0.624893219,0.072,0.289800937,0.072618651,0.419747492,0.05,0.111128634
738,0.01,0.207710156,0.296643911,0.393227685,0.072,0.194889613,0.137402479,0.226349152,0.01,0.015146599,0.610273298,0.135046466,0.072,0.024937821,0.371300858,0.439595721,0.05,0.227872157
739,0.01,0.389872254,0.162240866,0.582409865,0.072,0.397437028,0.139881777,0.513135605,0.01,0.082453452,0.776323709,0.679595771,0.072,0.390726431,0.533209937,0.410272744,0.05,0.053327959
740,0.01,0.349303349,0.056487389,0.307829364,0.072,0.421230515,0.219499823,0.187607092,0.01,0.470331021,0.689041578,0.037590722,0.072,0.218947207,0.089880741,0.394961214,0.05,0.029602877
741,0.01,0.525198129,0.226082888,0.157144283,0.072,0.531848253,0.01052196,0.24865749,0.01,0.017085324,0.382038508,0.395827428,0.072,0.182704284,0.07506789,0.213788121,0.05,0.188233623
742,0.01,0.618092689,0.419292976,0.465969172,0.072,0.113950099,0.163203629,0.091956707,0.01,0.196943327,0.177660556,0.410364541,0.072,0.319607213,0.536730135,0.111084128,0.05,0.179669199
743,0.01,0.645634823,0.442590756,0.201452885,0.072,0.149128531,0.022295734,0.173492321,0.01,0.588236906,0.037539028,0.173243273,0.072,0.401140059,0.444546088,0.258620857,0.05,0.195460815
744,0.01,0.306482213,0.126331464,0.3145381,0.072,0.329421722,0.538494264,0.039050541,0.01,0.400841334,0.259846625,0.401566238,0.072,0.013618054,0.177798401,0.465685108,0.05,0.155103685
745,0.01,0.355960169,0.225564807,0.235453593,0.072,0.217601614,0.474604163,0.549377101,0.01,0.346537751,0.310748743,0.668775113,0.072,0.242482222,0.313546322,0.131174865,0.05,0.20818071
746,0.01,0.420270771,0.639137295,0.616778857,0.072,0.122122708,0.406480993,0.454430904,0.01,0.27342472,0.136361199,0.002079403,0.072,0.256113275,0.200181792,0.315188786,0.05,0.052651506
747,0.01,0.679135783,0.20362662,0.178879388,0.072,0.273045584,0.283347381,0.12216841,0.01,0.214769974,0.134067139,0.567583541,0.072,0.43741057,0.262602587,0.405601429,0.05,0.20606191
748,0.01,0.109237667,0.76328064,0.648615238,0.072,0.116146606,0.10574174,0.071375531,0.01,0.109319064,0.591047821,0.371026863,0.072,0.44470661,0.42387278,0.343420021,0.05,0.19218265
749,0.01,0.014501022,0.246304341,0.503879522,0.072,0.005307934,0.018730904,0.483872374,0.01,0.540379641,0.209642089,0.543490644,0.072,0.450115388,0.174259153,0.02046923,0.05,0.261178155
750,0.01,0.272692072,0.084120593,0.388566928,0.072,0.436489708,0.125895675,0.153070348,0.01,0.19174484,0.783421712,0.15594895,0.072,0.326895483,0.525550316,0.083437251,0.05,0.271839175
751,0.01,0.748507015,0.69881187,0.169499652,0.072,0.360143272,0.432186357,0.560063863,0.01,0.142534819,0.605160461,0.267652924,0.072,0.099755832,0.239342103,0.450898798,0.05,0.130157945
752,0.01,0.424643249,0.786175934,0.315296347,0.072,0.349547629,0.207458707,0.223102247,0.01,0.549556195,0.740930711,0.428463571,0.072,0.43645116,0.050669325,0.119937765,0.05,0.140596859
753,0.01,0.015809262,0.199755433,0.408747019,0.072,0.008497961,0.150262291,0.291969505,0.01,0.452787906,0.731343838,0.509823042,0.072,0.235569936,0.528439469,0.445813535,0.05,0.056002498
754,0.01,0.103365465,0.533891192,0.442307701,0.072,0.448534613,0.419641268,0.355120151,0.01,0.779241916,0.421535887,0.089353548,0.072,0.470459385,0.14305271,0.44150762,0.05,0.267989987
755,0.01,0.550468456,0.470863827,0.363705079,0.072,0.206984804,0.200506699,0.361459697,0.01,0.593505762,0.536028485,0.15674398,0.072,0.280584718,0.449651561,0.270199916,0.05,0.150254518
756,0.01,0.609197478,0.522399592,0.323382487,0.072,0.50859442,0.092338095,0.565453343,0.01,0.093893537,0.011810477,0.703114932,0.072,0.139133593,0.414469388,0.460656733,0.05,0.240516189
757,0.01,0.783359446,0.232291371,0.56109224,0.072,0.06554712,0.231067677,0.481647922,0.01,0.290449856,0.466965351,0.397981021,0.072,0.36690047,0.552604013,0.031657779,0.05,0.160709225
758,0.01,0.681792736,0.380292342,0.062036477,0.072,0.318386352,0.18861797,0.088006934,0.01,0.670737265,0.412063615,0.737288366,0.072,0.457817375,0.393607979,0.002854486,0.05,0.119790568
759,0.01,0.156014163,0.71953035,0.137921348,0.072,0.162482109,0.293563284,0.149590536,0.01,0.165793095,0.473288467,0.070254323,0.072,0.033039287,0.211435328,0.40933741,0.05,0.155345892
760,0.01,0.33407241,0.446943736,0.288706673,0.072,0.531731119,0.031185978,0.38248636,0.01,0.704113305,0.63506892,0.145392418,0.072,0.168086166,0.407283229,0.047865678,0.05,0.227321276
761,0.01,0.567936486,0.576389253,0.079190683,0.072,0.407687989,0.386136695,0.471963975,0.01,0.032860805,0.018257428,0.294675609,0.072,0.084511745,0.317162383,0.521054176,0.05,0.109614324
762,0.01,0.667510798,0.000190291,0.133126568,0.072,0.017280571,0.186387599,0.51585169,0.01,0.076592178,0.479063724,0.356681792,0.072,0.533049945,0.069590873,0.120431819,0.05,0.008271751
763,0.01,0.342808847,0.219487991,0.687225688,0.072,0.343606382,0.348803539,0.302125276,0.01,0.072561766,0.35156476,0.7896091,0.072,0.474410237,0.507484743,0.467592572,0.05,0.028851674
764,0.01,0.179684121,0.002466105,0.239772999,0.072,0.061689005,0.26854662,0.384608414,0.01,0.690859183,0.59188156,0.741482621,0.072,0.030614229,0.006918147,0.375640049,0.05,0.081018675
765,0.01,0.200265803,0.261400799,0.213138886,0.072,0.290495879,0.250004318,0.291059417,0.01,0.531443753,0.305833102,0.198533073,0.072,0.094401905,0.1985013,0.421346078,0.05,0.211877375
766,0.01,0.526855255,0.184882258,0.464588134,0.072,0.324151728,0.275063201,0.312388064,0.01,0.3885146,0.446710529,0.565249704,0.072,0.062268814,0.425787427,0.077183333,0.05,0.01865584
767,0.01,0.771102952,0.756023497,0.047744871,0.072,0.251767955,0.105787125,0.275675902,0.01,0.655840022,0.750983302,0.501059596,0.072,0.201018419,0.342688921,0.177216742,0.05,0.254750619
768,0.01,0.687616366,0.441003083,0.256591143,0.072,0.166645336,0.018981421,0.463386243,0.01,0.355802738,0.256855013,0.37217718,0.072,0.465043179,0.07078087,0.487148601,0.05,0.251302474
769,0.01,0.747899253,0.314015514,0.171540919,0.072,0.212227985,0.189094071,0.100055422,0.01,0.479740669,0.376533087,0.683903784,0.072,0.018238242,0.365716983,0.433354963,0.05,0.212656239
770,0.01,0.699998434,0.575936657,0.732969949,0.072,0.188948949,0.285822949,0.007997249,0.01,0.005496494,0.18970003,0.079637686,0.072,0.147800057,0.100560591,0.016199374,0.05,0.254605161
771,0.01,0.006496274,0.581504894,0.120196831,0.072,0.518146425,0.507108094,0.371415851,0.01,0.531064978,0.004217922,0.778048537,0.072,0.498608919,0.508420336,0.374450897,0.05,0.09654034
772,0.01,0.705982433,0.230298373,0.444542119,0.072,0.056647192,0.523670798,0.07995762,0.01,0.177668477,0.440925985,0.60363347,0.072,0.351791542,0.131852062,0.000535648,0.05,0.212002162
773,0.01,0.778313787,0.639831365,0.363563228,0.072,0.513339804,0.232793478,0.29816256,0.01,0.376932516,0.353622859,0.612400708,0.072,0.299204739,0.179895325,0.146633839,0.05,0.010569249
774,0.01,0.460724178,0.181669518,0.117025798,0.072,0.371375419,0.386926858,0.427223979,0.01,0.397825748,0.706303138,0.739710775,0.072,0.458586694,0.361017098,0.172513502,0.05,0.275224578
775,0.01,0.216567572,0.160098968,0.34930175,0.072,0.032285444,0.555784856,0.33423026,0.01,0.439992152,0.518079061,0.392648682,0.072,0.018212078,0.347792812,0.406786762,0.05,0.116689737
776,0.01,0.598263502,0.179331026,0.174808507,0.072,0.091684849,0.211293024,0.481102836,0.01,0.654050529,0.302431124,0.465403801,0.072,0.409423668,0.137005448,0.095504137,0.05,0.272186878
777,0.01,0.487870277,0.77531842,0.26682723,0.072,0.399322006,0.126438866,0.148361697,0.01,0.404402676,0.252498319,0.132421035,0.072,0.149316239,0.020305088,0.400112617,0.05,0.137792664
778,0.01,0.074452022,0.135638255,0.081002285,0.072,0.347952715,0.053511487,0.428432365,0.01,0.016203626,0.197006873,0.703626674,0.072,0.408125789,0.041446013,0.466399627,0.05,0.138049834
779,0.01,0.668958591,0.474584422,0.538648095,0.072,0.564308886,0.13196659,0.354401086,0.01,0.363653898,0.031167043,0.011431807,0.072,0.067721832,0.368684109,0.322148634,0.05,0.154960277
780,0.01,0.025166842,0.370749367,0.730452026,0.072,0.225832182,0.354955963,0.442937008,0.01,0.619300971,0.410231265,0.677782037,0.072,0.222302757,0.504777746,0.136449031,0.05,0.078460594
781,0.01,0.041965293,0.628509651,0.329473637,0.072,0.130138237,0.131656878,0.511995167,0.01,0.658794114,0.437289399,0.486727532,0.072,0.269416924,0.222466596,0.519990869,0.05,0.035171557
782,0.01,0.330572964,0.272203907,0.393539069,0.072,0.259934905,0.294729254,0.079473979,0.01,0.405381786,0.191510863,0.145621766,0.072,0.036825836,0.433186653,0.242787011,0.05,0.175460231
783,0.01,0.574798741,0.536660166,0.371695568,0.072,0.220326364,0.213545229,0.363547717,0.01,0.39088754,0.670814476,0.691014568,0.072,0.096878295,0.077380714,0.358067726,0.05,0.084343209
784,0.01,0.014670868,0.702027709,0.179251606,0.072,0.52783141,0.407502768,0.433187182,0.01,0.159154582,0.185013596,0.411801526,0.072,0.097752716,0.173485201,0.182590687,0.05,0.044696381
785,0.01,0.162094438,0.622955955,0.132084725,0.072,0.016163799,0.357473607,0.554358412,0.01,0.261658914,0.093738006,0.450605987,0.072,0.514809192,0.445347091,0.353589013,0.05,0.088215819
786,0.01,0.428085337,0.072083425,0.536366885,0.072,0.411854539,0.548137962,0.1479057,0.01,0.014580571,0.431030687,0.558364498,0.072,0.448951446,0.110043714,0.14867563,0.05,0.143525459
787,0.01,0.26117464,0.679804074,0.374270521,0.072,0.45416067,0.329792024,0.4391152,0.01,0.262811659,0.656819131,0.216912129,0.072,0.310184123,0.12155604,0.270099064,0.05,0.089089059
788,0.01,0.21069571,0.763918164,0.126458543,0.072,0.447201076,0.559005697,0.011304043,0.01,0.552231657,0.199800326,0.031985381,0.072,0.228841281,0.531203716,0.006682574,0.05,0.164607994
789,0.01,0.396103218,0.68997349,0.066361354,0.072,0.387106785,0.386302309,0.38003745,0.01,0.744444251,0.650239148,0.033158454,0.072,0.267575059,0.226037336,0.176163622,0.05,0.126374283
790,0.01,0.303513406,0.341543781,0.773616874,0.072,0.05034353,0.523827134,0.272774453,0.01,0.492756374,0.655844544,0.284765793,0.072,0.244479644,0.232606497,0.212847221,0.05,0.25914821
791,0.01,0.654854614,0.086109992,0.085417448,0.072,0.243029884,0.05603739,0.351644878,0.01,0.11351637,0.412674879,0.005703758,0.072,0.179826726,0.384644331,0.274934118,0.05,0.273915456
792,0.01,0.690541999,0.283665915,0.035934368,0.072,0.480315738,0.517581088,0.466116359,0.01,0.101080453,0.788352956,0.204281535,0.072,0.41134839,0.51576381,0.133870281,0.05,0.254312395
793,0.01,0.244490448,0.771366446,0.222195416,0.072,0.541551548,0.030413362,0.402866503,0.01,0.420367796,0.377522891,0.176560508,0.072,0.400778409,0.108379791,0.31401414,0.05,0.070908702
794,0.01,0.75494089,0.022618643,0.157785341,0.072,0.137632424,0.235190525,0.132190777,0.01,0.388165781,0.689247763,0.562530103,0.072,0.329418405,0.050553805,0.394187518,0.05,0.046596
795,0.01,0.621230235,0.197544839,0.329468495,0.072,0.199067075,0.487806304,0.071877253,0.01,0.446859457,0.112228671,0.556788711,0.072,0.514084377,0.246857147,0.277236404,0.05,0.259678394
796,0.01,0.411583197,0.385202766,0.456879991,0.072,0.39148249,0.060709757,0.46639078,0.01,0.344048972,0.057155323,0.621084309,0.072,0.214107584,0.057008737,0.359986494,0.05,0.246436779
797,0.01,0.701325272,0.756554145,0.685487313,0.072,0.001216042,0.215976983,0.464932185,0.01,0.289339875,0.47522332,0.478990388,0.072,0.207334373,0.513741191,0.2858337,0.05,0.130139578
798,0.01,0.788035859,0.389865288,0.140934619,0.072,0.291423432,0.462361506,0.441256666,0.01,0.622979594,0.559338789,0.200832085,0.072,0.489663761,0.507475888,0.110278732,0.05,0.036527578
799,0.01,0.770727925,0.685975931,0.705656556,0.072,0.503461786,0.307678116,0.367156186,0.01,0.430836653,0.040453016,0.588947437,0.072,0.287028595,0.367898754,0.285499409,0.05,0.13770717
800,0.01,0.135713396,0.220183835,0.125493627,0.072,0.111138456,0.552651152,0.086968437,0.01,0.212723635,0.46656583,0.482041075,0.072,0.087457306,0.450831498,0.445995229,0.05,0.066448957
801,0.01,0.228046379,0.741010414,0.652280442,0.072,0.396348715,0.04670847,0.237573998,0.01,0.441848479,0.148054918,0.354099,0.072,0.341382698,0.185949954,0.443576657,0.05,0.235325883
802,0.01,0.255651481,0.662539152,0.081825487,0.072,0.475830128,0.086762245,0.047102623,0.01,0.50700257,0.372830519,0.717233574,0.072,0.206291463,0.163102486,0.284417427,0.05,0.127664932
803,0.01,0.272098157,0.548055626,0.600053849,0.072,0.484494894,0.552582551,0.151460717,0.01,0.565713851,0.311464006,0.534894758,0.072,0.2703576,0.564463122,0.414016413,0.05,0.266697564
804,0.01,0.659625944,0.713291799,0.643391166,0.072,0.260802386,0.143015842,0.21034186,0.01,0.015986624,0.413954602,0.398995662,0.072,0.298342264,0.553249736,0.517705874,0.05,0.045279578
805,0.01,0.291417192,0.334925382,0.284821005,0.072,0.453545707,0.297653396,0.324952696,0.01,0.673880712,0.636683241,0.104447103,0.072,0.405503484,0.247327721,0.167360577,0.05,0.01400527
806,0.01,0.384927153,0.280794978,0.198695301,0.072,0.394573542,0.4370677,0.139040447,0.01,0.039063475,0.670514633,0.007868196,0.072,0.532279897,0.356488088,0.182808889,0.05,0.069013815
807,0.01,0.007114475,0.186022419,0.108805358,0.072,0.347710413,0.094597894,0.300261748,0.01,0.466191974,0.235452942,0.02770131,0.072,0.021160204,0.014965285,0.419822811,0.05,0.089042717
808,0.01,0.629077147,0.341068931,0.3578685,0.072,0.291317318,0.405001867,0.155349628,0.01,0.096054006,0.439285295,0.258312322,0.072,0.251335066,0.36746573,0.280663421,0.05,0.173678069
809,0.01,0.429918002,0.584439134,0.557689928,0.072,0.303419859,0.385616916,0.496181854,0.01,0.341494317,0.326082827,0.60375404,0.072,0.330890579,0.040331851,0.506719625,0.05,0.008619269
810,0.01,0.591233121,0.599447373,0.752957757,0.072,0.030748344,0.339014697,0.243013444,0.01,0.261200034,0.071351663,0.444496755,0.072,0.272095132,0.059386932,0.34789404,0.05,0.206626874
811,0.01,0.606149858,0.715244819,0.323481886,0.072,0.541345333,0.491563902,0.168412892,0.01,0.1258336,0.343957623,0.317499979,0.072,0.327008565,0.33136338,0.425992607,0.05,0.142769185
